id,cad_number,received_datetime,entry_datetime,dispatch_datetime,enroute_datetime,onscene_datetime,close_datetime,call_type_original,call_type_original_desc,call_type_original_notes,call_type_final,call_type_final_desc,call_type_final_notes,priority_original,priority_final,agency,disposition,onview_flag,sensitive_call,intersection_name,intersection_id,intersection_point,supervisor_district,analysis_neighborhood,police_district,call_last_updated_at,data_as_of,data_loaded_at,Analysis Neighborhoods
33230859,251160622,2025/04/26 07:30:41 AM,2025/04/26 07:30:41 AM,2025/04/26 07:30:41 AM,2025/04/26 07:30:41 AM,2025/04/26 07:30:41 AM,2025/04/26 07:31:24 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 07:31:50 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33237184,251162135,2025/04/26 03:49:07 PM,2025/04/26 03:51:06 PM,2025/04/26 03:54:26 PM,2025/04/26 03:54:26 PM,2025/04/26 04:08:20 PM,2025/04/26 04:11:49 PM,488,PETTY THEFT,IP,488,PETTY THEFT,IP,B,B,Police,GOA,N,false,PORTOLA DR \ TERRACE DR,22923000,POINT (-122.46751024 37.737947662),7,West of Twin Peaks,TARAVAL,2025/04/26 04:11:51 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,41
33239572,251162739,2025/04/26 07:40:12 PM,2025/04/26 07:40:12 PM,2025/04/26 07:40:12 PM,2025/04/26 07:40:12 PM,2025/04/26 07:40:12 PM,2025/04/26 07:44:58 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 07:45:01 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33218134,251151200,2025/04/25 11:05:10 AM,2025/04/25 11:05:10 AM,2025/04/25 11:05:10 AM,2025/04/25 11:05:10 AM,2025/04/25 11:05:10 AM,2025/04/25 11:07:01 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 11:07:03 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33231104,251160606,2025/04/26 07:14:28 AM,2025/04/26 07:17:26 AM,2025/04/26 07:35:41 AM,2025/04/26 07:35:41 AM,2025/04/26 07:51:47 AM,2025/04/26 08:02:14 AM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,GOA,N,false,FRANCISCO ST \ MONTGOMERY ST,24880000,POINT (-122.405357241 37.805695944),3,North Beach,CENTRAL,2025/04/26 08:02:15 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33212327,251142691,2025/04/24 06:51:54 PM,2025/04/24 06:54:31 PM,2025/04/24 10:15:27 PM,2025/04/24 10:15:27 PM,2025/04/24 10:15:27 PM,2025/04/24 10:15:29 PM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,GOA,N,false,24TH ST \ OSAGE ALY,24089000,POINT (-122.419017543 37.752204442),9,Mission,MISSION,2025/04/24 10:15:30 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33231082,251042701,2025/04/14 06:15:58 PM,2025/04/14 06:15:58 PM,2025/04/14 06:15:58 PM,2025/04/14 06:15:58 PM,2025/04/14 06:15:58 PM,2025/04/26 07:40:59 AM,000,MISC,,000,MISC,,C,C,Police,HAN,Y,false,11TH ST \ HARRISON ST,24229000,POINT (-122.412479935 37.770629854),6,Mission,SOUTHERN,2025/04/26 07:57:59 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33236818,251162060,2025/04/26 03:25:19 PM,2025/04/26 03:28:05 PM,2025/04/26 03:29:29 PM,2025/04/26 03:29:29 PM,2025/04/26 03:36:47 PM,2025/04/26 03:43:52 PM,527,BONFIRE,,528,FIRE,,B,B,Police,HAN,N,false,DAVIDSON AVE \ PHELPS ST,20246000,POINT (-122.387900407 37.743610177),10,Bayview Hunters Point,BAYVIEW,2025/04/26 03:43:54 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33229352,251160227,2025/04/26 02:11:15 AM,2025/04/26 02:12:30 AM,2025/04/26 02:12:52 AM,2025/04/26 02:12:52 AM,2025/04/26 02:17:45 AM,2025/04/26 02:44:43 AM,240,ASSAULT / BATTERY,,405,CITIZEN ARREST,,A,A,Police,HAN,N,false,HAWTHORNE ST \ HOWARD ST,24595000,POINT (-122.399369534 37.785899248),6,Financial District/South Beach,SOUTHERN,2025/04/26 02:44:45 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,8
33224095,251151844,2025/04/25 02:07:28 PM,2025/04/25 02:08:15 PM,2025/04/25 06:38:04 PM,2025/04/25 06:38:04 PM,,,587,TRAF VIOLATION CITE,NPA,587,TRAF VIOLATION CITE,NPA,C,C,Municipal Transportation Agency,,N,false,FOLSOM ST \ MOSS ST,24263000,POINT (-122.40729368 37.777179298),6,South of Market,SOUTHERN,2025/04/25 06:38:05 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33228587,251160105,2025/04/26 01:08:21 AM,2025/04/26 01:08:21 AM,2025/04/26 01:08:21 AM,2025/04/26 01:08:21 AM,2025/04/26 01:08:21 AM,2025/04/26 01:14:25 AM,585,TRAFFIC STOP,,585,TRAFFIC STOP,,B,B,Police,ADV,Y,true,,,,,,,2025/04/26 01:14:26 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33225473,251152729,2025/04/25 06:29:56 PM,2025/04/25 06:29:56 PM,2025/04/25 08:06:19 PM,2025/04/25 08:06:19 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,ELLIS ST \ FILLMORE ST,26586000,POINT (-122.432515383 37.782349635),5,Western Addition,NORTHERN,2025/04/25 08:06:19 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33234775,251161306,2025/04/26 11:26:48 AM,2025/04/26 11:27:47 AM,2025/04/26 11:28:31 AM,2025/04/26 11:28:31 AM,2025/04/26 11:38:09 AM,2025/04/26 12:43:04 PM,799,SENILE PERSON,,799,SENILE PERSON,,A,A,Police,HAN,N,false,FREMONT ST \ HOWARD ST,24527000,POINT (-122.395150932 37.789234699),6,Financial District/South Beach,SOUTHERN,2025/04/26 12:43:05 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,8
33228865,251160137,2025/04/26 01:24:17 AM,2025/04/26 01:24:17 AM,2025/04/26 01:24:17 AM,2025/04/26 01:24:17 AM,2025/04/26 01:24:17 AM,2025/04/26 01:46:05 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 01:46:07 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33226675,251152604,2025/04/25 05:52:53 PM,2025/04/25 05:52:53 PM,2025/04/25 05:52:53 PM,2025/04/25 05:52:53 PM,2025/04/25 05:52:53 PM,2025/04/25 09:40:53 PM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Sheriff,ARR,Y,false,06TH ST \ STEVENSON ST,24295000,POINT (-122.409693262 37.781754328),6,South of Market,SOUTHERN,2025/04/25 09:40:55 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33239924,251162370,2025/04/26 05:17:53 PM,2025/04/26 05:17:53 PM,2025/04/26 08:08:56 PM,2025/04/26 08:08:56 PM,2025/04/26 08:09:38 PM,2025/04/26 08:09:43 PM,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500E,C,C,Municipal Transportation Agency,CIT,N,false,BUSH ST \ LAGUNA ST,26525000,POINT (-122.428525011 37.787650562),5,Pacific Heights,NORTHERN,2025/04/26 08:09:45 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,30
33228263,251153147,2025/04/25 08:57:43 PM,2025/04/25 09:01:41 PM,2025/04/25 11:06:09 PM,2025/04/25 11:06:09 PM,2025/04/26 12:30:19 AM,2025/04/26 12:30:28 AM,488,PETTY THEFT,,488,PETTY THEFT,,C,C,Police,UTL,N,false,ARGONAUT AVE \ BURR AVE,20405000,POINT (-122.414992544 37.710055128),10,Visitacion Valley,INGLESIDE,2025/04/26 12:30:30 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,40
33230581,251153014,2025/04/25 08:04:34 PM,2025/04/25 08:06:27 PM,2025/04/25 08:08:32 PM,2025/04/25 08:08:32 PM,2025/04/25 08:11:55 PM,2025/04/26 02:20:11 AM,910,WELL BEING CHECK,,910,WELL BEING CHECK,,B,B,Police,NOM,N,false,EDDY ST \ TAYLOR ST,24925000,POINT (-122.410951618 37.784141012),5,Tenderloin,TENDERLOIN,2025/04/26 06:57:00 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33215534,251150471,2025/04/25 07:03:09 AM,2025/04/25 07:03:09 AM,2025/04/25 07:03:09 AM,2025/04/25 07:03:09 AM,2025/04/25 07:03:09 AM,2025/04/25 07:09:51 AM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,ADV,Y,false,17TH ST \ CASTRO ST \ MARKET ST,25814000,POINT (-122.435187962 37.762670707),8,Castro/Upper Market,MISSION,2025/04/25 07:09:53 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,5
33220776,251151698,2025/04/25 01:32:40 PM,2025/04/25 01:32:40 PM,2025/04/25 01:32:40 PM,2025/04/25 01:32:40 PM,2025/04/25 01:32:40 PM,2025/04/25 02:09:47 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 02:09:51 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33214374,251150044,2025/04/25 12:27:15 AM,2025/04/25 12:27:15 AM,2025/04/25 12:27:15 AM,2025/04/25 12:27:15 AM,2025/04/25 12:27:15 AM,2025/04/25 12:36:48 AM,916,SUSPICIOUS VEHICLE,,916,SUSPICIOUS VEHICLE,,C,C,Police,REP,Y,false,HOWARD ST \ RUSS ST,24287000,POINT (-122.408271589 37.778860687),6,South of Market,SOUTHERN,2025/04/25 02:38:27 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33226286,251153042,2025/04/25 08:14:40 PM,2025/04/25 08:14:40 PM,2025/04/25 08:20:55 PM,2025/04/25 08:20:55 PM,2025/04/25 08:32:25 PM,2025/04/25 09:05:38 PM,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,CIT,N,false,24TH AVE \ CALIFORNIA ST,27648000,POINT (-122.483936155 37.783930868),1,Outer Richmond,RICHMOND,2025/04/25 09:05:40 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,29
33240128,251162291,2025/04/26 04:45:01 PM,2025/04/26 04:48:23 PM,2025/04/26 07:37:41 PM,2025/04/26 07:37:41 PM,2025/04/26 07:43:42 PM,2025/04/26 08:27:16 PM,909,MEET W/CITIZEN,,909,MEET W/CITIZEN,,C,C,Police,HAN,N,false,06TH ST \ STEVENSON ST,24295000,POINT (-122.409693262 37.781754328),6,South of Market,SOUTHERN,2025/04/26 08:27:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33238199,251161673,2025/04/26 01:12:48 PM,2025/04/26 01:12:48 PM,2025/04/26 05:37:20 PM,2025/04/26 05:37:20 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500E,C,C,Municipal Transportation Agency,,N,false,CAPITOL AVE \ FARALLONES ST,22473000,POINT (-122.459035385 37.714055303),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/26 05:37:21 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33235635,251161514,2025/04/26 12:24:17 PM,2025/04/26 12:24:17 PM,2025/04/26 12:24:17 PM,2025/04/26 12:24:17 PM,2025/04/26 12:24:17 PM,2025/04/26 01:53:27 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 01:53:30 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33221422,251151240,2025/04/25 11:17:34 AM,2025/04/25 11:17:34 AM,2025/04/25 11:17:34 AM,2025/04/25 11:17:34 AM,2025/04/25 11:17:34 AM,2025/04/25 03:13:01 PM,903,PASSING CALL,,917,SUSPICIOUS PERSON,,C,C,Police,ARR,Y,true,,,,,,,2025/04/25 03:13:03 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33222150,251152130,2025/04/25 03:43:38 PM,2025/04/25 03:43:38 PM,2025/04/25 03:43:38 PM,2025/04/25 03:43:38 PM,2025/04/25 03:43:38 PM,2025/04/25 04:20:50 PM,416,CITIZEN STANDBY,,416,CITIZEN STANDBY,,C,C,Sheriff,HAN,Y,false,MARKET ST \ MCALLISTER ST,30740000,POINT (-122.41169993 37.781177219),5,Tenderloin,SOUTHERN,2025/04/25 04:20:52 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33218755,251151339,2025/04/25 11:47:02 AM,2025/04/25 11:47:02 AM,2025/04/25 11:47:02 AM,2025/04/25 11:47:02 AM,2025/04/25 11:47:02 AM,2025/04/25 11:50:44 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 11:50:47 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33219273,251151442,2025/04/25 12:14:31 PM,2025/04/25 12:19:56 PM,2025/04/25 12:23:13 PM,2025/04/25 12:23:13 PM,2025/04/25 12:23:13 PM,2025/04/25 12:31:22 PM,415,NOISE NUISANCE,,415,NOISE NUISANCE,,C,C,Police,ADV,N,false,MARKET ST \ POWELL ST,34016000,POINT (-122.407337041 37.784560142),6,Financial District/South Beach,SOUTHERN,2025/04/25 12:31:24 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,8
33236048,251161879,2025/04/26 02:28:47 PM,2025/04/26 02:28:47 PM,2025/04/26 02:28:47 PM,2025/04/26 02:28:47 PM,2025/04/26 02:28:47 PM,2025/04/26 02:30:20 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,CIT,Y,true,,,,,,,2025/04/26 02:30:21 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33216864,251150704,2025/04/25 08:26:30 AM,2025/04/25 08:28:09 AM,2025/04/25 08:29:09 AM,2025/04/25 08:29:09 AM,2025/04/25 08:32:24 AM,2025/04/25 09:21:17 AM,602,PERSON BREAKING IN,,602,PERSON BREAKING IN,,A,A,Police,REP,N,false,SAN JOSE AVE \ SENECA AVE,22104000,POINT (-122.445854917 37.721628599),11,Outer Mission,INGLESIDE,2025/04/25 09:21:19 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,28
33220182,251151687,2025/04/25 01:30:47 PM,2025/04/25 01:30:47 PM,2025/04/25 01:30:47 PM,2025/04/25 01:30:47 PM,2025/04/25 01:30:47 PM,2025/04/25 01:31:12 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 01:31:15 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33213467,251150019,2025/04/25 12:13:43 AM,2025/04/25 12:13:43 AM,2025/04/25 12:13:43 AM,2025/04/25 12:13:43 AM,2025/04/25 12:13:43 AM,2025/04/25 12:18:46 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 12:18:47 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33232216,251160758,2025/04/26 08:32:58 AM,2025/04/26 08:33:54 AM,2025/04/26 09:36:54 AM,2025/04/26 09:36:54 AM,,,587,TRAF VIOLATION CITE,.41/NPA,587,TRAF VIOLATION CITE,.41/NPA,C,C,Municipal Transportation Agency,,N,false,OCEAN AVE \ WANDA ST,22068000,POINT (-122.439850441 37.723480841),11,Outer Mission,INGLESIDE,2025/04/26 09:36:55 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,28
33239903,251162721,2025/04/26 07:25:54 PM,2025/04/26 07:34:10 PM,2025/04/26 08:08:27 PM,2025/04/26 08:08:27 PM,,,650,THREATS / HARASSMENT,,650,THREATS / HARASSMENT,,B,B,Police,,N,false,06TH ST \ NATOMA ST,24282000,POINT (-122.407691415 37.780162026),6,South of Market,SOUTHERN,2025/04/26 08:08:28 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33227564,251153168,2025/04/25 09:09:27 PM,2025/04/25 09:10:46 PM,2025/04/25 09:13:48 PM,2025/04/25 09:13:48 PM,2025/04/25 09:15:29 PM,2025/04/25 11:11:04 PM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,A,A,Police,ND,N,false,LEAVENWORTH ST \ UNITED NATIONS PLZ,30044000,POINT (-122.413487399 37.77999174),5,Tenderloin,TENDERLOIN,2025/04/25 11:11:06 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33219094,251151210,2025/04/25 11:08:32 AM,2025/04/25 11:08:32 AM,2025/04/25 11:25:31 AM,2025/04/25 11:25:31 AM,2025/04/25 11:44:13 AM,2025/04/25 12:17:17 PM,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,CIT,N,false,04TH AVE \ HUGO ST,27082000,POINT (-122.461023124 37.765209336),7,Inner Sunset,PARK,2025/04/25 12:17:21 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,14
33227222,251153394,2025/04/25 10:32:33 PM,2025/04/25 10:32:33 PM,2025/04/25 10:32:33 PM,2025/04/25 10:32:33 PM,2025/04/25 10:32:33 PM,2025/04/25 10:32:40 PM,100,ALARM,,100,ALARM,,B,B,Police,HAN,Y,true,,,,,,,2025/04/25 10:32:42 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33222806,251152390,2025/04/25 04:59:33 PM,2025/04/25 04:59:33 PM,2025/04/25 04:59:33 PM,2025/04/25 04:59:33 PM,2025/04/25 04:59:33 PM,2025/04/25 05:04:14 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 05:04:16 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33234838,251161528,2025/04/26 12:26:03 PM,2025/04/26 12:27:53 PM,2025/04/26 12:29:23 PM,2025/04/26 12:29:23 PM,2025/04/26 12:40:44 PM,2025/04/26 12:49:20 PM,910,WELL BEING CHECK,802 POSS,910,WELL BEING CHECK,802 POSS,A,A,Police,NOM,N,false,42ND AVE \ IRVING ST,27799000,POINT (-122.501770514 37.762474673),4,Sunset/Parkside,TARAVAL,2025/04/26 12:49:21 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33233375,251161032,2025/04/26 09:58:13 AM,2025/04/26 09:59:55 AM,2025/04/26 10:55:42 AM,2025/04/26 10:55:42 AM,2025/04/26 11:11:45 AM,2025/04/26 11:11:48 AM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,B,B,Police,UTL,N,false,08TH ST \ MISSION ST,24311000,POINT (-122.413157692 37.77745742),6,South of Market,SOUTHERN,2025/04/26 11:11:50 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33215832,251150037,2025/04/25 12:23:31 AM,2025/04/25 12:23:31 AM,2025/04/25 07:37:50 AM,2025/04/25 07:37:50 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7/2/41,C,C,Municipal Transportation Agency,,N,false,FELL ST \ LAGUNA ST,25913000,POINT (-122.426070324 37.775524546),5,Hayes Valley,NORTHERN,2025/04/25 07:37:50 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33227259,251153354,2025/04/25 10:13:23 PM,2025/04/25 10:15:02 PM,2025/04/25 10:23:39 PM,2025/04/25 10:23:39 PM,2025/04/25 10:33:58 PM,2025/04/25 10:35:58 PM,418,FIGHT NO WEAPON,601,418,FIGHT NO WEAPON,601,B,B,Police,GOA,N,false,ERIE ST \ MISSION ST,24383000,POINT (-122.420032091 37.769045446),9,Mission,MISSION,2025/04/25 10:36:00 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33232478,251160751,2025/04/26 08:32:16 AM,2025/04/26 08:32:16 AM,2025/04/26 09:56:46 AM,2025/04/26 09:56:46 AM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,,N,false,BUCHANAN ST \ EDDY ST,26509000,POINT (-122.429040602 37.78184744),5,Western Addition,NORTHERN,2025/04/26 09:56:47 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33231799,251160688,2025/04/26 08:08:00 AM,2025/04/26 08:10:12 AM,2025/04/26 08:11:00 AM,2025/04/26 08:11:00 AM,2025/04/26 08:13:27 AM,2025/04/26 09:02:04 AM,603,PROWLER,,603,PROWLER,,A,A,Police,HAN,N,false,EMMA ST \ STOCKTON ST,24978000,POINT (-122.40719866 37.790693952),3,Financial District/South Beach,CENTRAL,2025/04/26 09:02:06 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,8
33232335,251160858,2025/04/26 09:03:32 AM,2025/04/26 09:03:32 AM,2025/04/26 09:45:01 AM,2025/04/26 09:45:01 AM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,,N,false,AVILA ST \ CASA WAY \ MARINA BLVD,26799000,POINT (-122.439999324 37.806077199),2,Marina,NORTHERN,2025/04/26 09:45:02 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,13
33220595,251151653,2025/04/25 01:20:58 PM,2025/04/25 01:20:58 PM,2025/04/25 01:57:47 PM,2025/04/25 01:57:47 PM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,,C,C,Municipal Transportation Agency,,N,false,ANDOVER ST \ BENTON AVE,21193000,POINT (-122.41691183 37.733928363),9,Bernal Heights,INGLESIDE,2025/04/25 01:57:49 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,2
33219625,251150956,2025/04/25 09:48:51 AM,2025/04/25 09:51:22 AM,2025/04/25 12:54:50 PM,2025/04/25 12:54:50 PM,,,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,,N,false,EDDY ST \ WAGNER ALY,54160000,POINT (-122.413287607 37.783844774),5,Tenderloin,TENDERLOIN,2025/04/25 12:54:52 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33228159,251160008,2025/04/26 12:01:54 AM,2025/04/26 12:02:25 AM,2025/04/26 12:03:56 AM,2025/04/26 12:03:56 AM,2025/04/26 12:08:53 AM,2025/04/26 12:13:07 AM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,A,A,Police,UTL,N,false,11TH ST \ BURNS PL,24249000,POINT (-122.414391994 37.772158116),6,South of Market,SOUTHERN,2025/04/26 12:13:09 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33215444,251150434,2025/04/25 06:42:29 AM,2025/04/25 06:42:29 AM,2025/04/25 06:42:29 AM,2025/04/25 06:42:29 AM,2025/04/25 06:42:29 AM,2025/04/25 06:58:45 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 06:58:47 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33233059,251153315,2025/04/25 10:01:33 PM,2025/04/25 10:01:33 PM,2025/04/26 10:45:25 AM,2025/04/26 10:45:25 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500F,C,C,Municipal Transportation Agency,,N,false,NEPTUNE ST \ WILLIAMS AVE,20537000,POINT (-122.397176877 37.729909884),10,Bayview Hunters Point,BAYVIEW,2025/04/26 10:45:26 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33240211,251162889,2025/04/26 08:23:37 PM,2025/04/26 08:24:40 PM,2025/04/26 08:33:11 PM,2025/04/26 08:33:11 PM,,,913,COMPLAINT UNKN,,913,COMPLAINT UNKN,,B,B,Police,,N,false,ELLIS ST \ LEAVENWORTH ST,25139000,POINT (-122.414430198 37.784657141),5,Tenderloin,TENDERLOIN,2025/04/26 08:33:11 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33224328,251152747,2025/04/25 06:37:59 PM,2025/04/25 06:37:59 PM,2025/04/25 06:37:59 PM,2025/04/25 06:37:59 PM,2025/04/25 06:37:59 PM,2025/04/25 06:50:17 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 06:51:28 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33213338,251143436,2025/04/24 11:58:10 PM,2025/04/24 11:58:10 PM,2025/04/24 11:58:10 PM,2025/04/24 11:58:10 PM,2025/04/24 11:58:10 PM,2025/04/24 11:58:37 PM,909,MEET W/CITIZEN,,909,MEET W/CITIZEN,,C,C,Police,REP,Y,false,06TH ST \ STEVENSON ST,24295000,POINT (-122.409693262 37.781754328),6,South of Market,SOUTHERN,2025/04/24 11:58:39 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33232878,251160861,2025/04/26 09:04:06 AM,2025/04/26 09:04:39 AM,2025/04/26 10:26:34 AM,2025/04/26 10:26:34 AM,,,587,TRAF VIOLATION CITE,7.2.28,587,TRAF VIOLATION CITE,7.2.28,C,C,Municipal Transportation Agency,,N,false,CHURCH ST \ DUNCAN ST,21899000,POINT (-122.426891189 37.746098768),8,Noe Valley,INGLESIDE,2025/04/26 10:26:35 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,22
33219506,251151466,2025/04/25 12:26:52 PM,2025/04/25 12:26:52 PM,2025/04/25 12:34:30 PM,2025/04/25 12:34:30 PM,2025/04/25 12:34:30 PM,2025/04/25 12:45:48 PM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,HAN,HSOC,false,EDDY ST \ HYDE ST,25138000,POINT (-122.415882538 37.783515641),5,Tenderloin,TENDERLOIN,2025/04/25 12:45:50 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33211476,251142617,2025/04/24 06:23:40 PM,2025/04/24 06:28:28 PM,2025/04/24 08:53:11 PM,2025/04/24 08:53:11 PM,2025/04/24 08:53:11 PM,2025/04/24 08:53:15 PM,418,FIGHT NO WEAPON,601,418,FIGHT NO WEAPON,601,B,B,Police,UTL,N,false,JONES ST \ TURK ST,24923000,POINT (-122.412411746 37.783004079),5,Tenderloin,TENDERLOIN,2025/04/24 08:53:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33221476,251151927,2025/04/25 02:37:42 PM,2025/04/25 02:37:42 PM,2025/04/25 02:37:42 PM,2025/04/25 02:37:42 PM,2025/04/25 02:37:42 PM,2025/04/25 03:18:16 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/25 03:18:18 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33231045,251160657,2025/04/26 07:48:52 AM,2025/04/26 07:48:52 AM,2025/04/26 07:48:52 AM,2025/04/26 07:48:52 AM,2025/04/26 07:48:52 AM,2025/04/26 07:53:18 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 07:53:20 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
